path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/463.png,77,77,495,778,-47.537763547819274,25.397297079746732,9.336050902441752
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/464.png,76,76,727,778,-78.24730573413059,49.75122803006444,10.608941475725961
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/465.png,79,79,377,775,4.238986730246342,8.055346190959238,-4.998986654774528
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/466.png,74,74,382,781,-15.544242984186086,-8.496346637469856,17.68747170137767
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/467.png,77,77,735,779,75.4268281968328,1.7424041658643963,-1.4300767866660613
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/468.png,76,76,653,779,-55.245373110676745,-10.68174972754516,8.397978511608226
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/469.png,79,79,455,776,-31.57966567848808,10.458089558353441,25.956738541872443
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/470.png,74,75,581,781,-59.809873145548245,4.332550768522787,4.190640547037109
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/471.png,74,75,586,780,-50.969459469505914,-2.12888899923544,0.3091798416186819
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/472.png,72,72,370,782,-22.940217795549376,3.0991749818856413,0.7233384074031659
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/473.png,74,74,673,781,-61.765003177674174,-1.547102187081113,-3.489885882490521
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/474.png,74,74,780,755,89.54659801481436,15.399367807905072,-0.6389396440031065
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/475.png,77,77,771,778,56.01189791937793,16.991044698840366,-10.195915772501264
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/476.png,77,77,591,779,-60.21765896645844,0.35463088445885255,20.132190611752428
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/477.png,84,84,373,771,-12.740302890814135,20.115138836117197,-20.199805086813406
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/478.png,72,72,348,783,11.558685967000292,6.072889424878,10.717720304462793
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/479.png,81,82,537,774,64.69387498553297,6.403907808312915,22.92280133817924
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/480.png,66,66,789,589,31.05603237723244,7.81490630950592,-42.92738256276453
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/481.png,76,76,363,778,12.79395402997447,4.518433790978015,2.380199542036229
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/482.png,52,52,802,512,-64.84434050468604,-10.699939676603787,-55.07261858561035
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/483.png,80,80,389,775,13.637089309732765,4.804954197440544,-5.019667556778748
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/484.png,70,70,785,720,73.00555915091687,20.420602582661292,0.906391787152687
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/485.png,77,77,607,778,-65.33610514916651,-5.78416355205664,11.122380911290627
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/486.png,82,82,573,774,17.638218524716976,18.844087399484387,-6.453568083851801
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/487.png,74,75,324,780,13.70648567380849,-2.6494963917444743,1.0715630451555458
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/488.png,62,61,793,613,-66.2323087030163,-11.626726787610911,-62.30751986426715
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/489.png,74,73,453,782,-7.170240432327722,15.548542436004333,20.827250971597017
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.8_1/490.png,84,84,500,772,8.499841605829207,15.834323048001934,-12.40128191860094
