path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/0.png,582,510,978,1198,61.36282840655833,-21.13186744984388,12.379520940718537
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/1.png,655,509,913,1196,-7.137345243691022,10.848773173563115,-13.837304928788134
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/2.png,654,503,1194,1041,78.38289202764147,21.958126863831232,-9.841758982083801
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/3.png,712,400,1151,1119,84.97453469025871,-1.4132598322608274,-10.093229809975488
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/4.png,462,419,1103,894,75.45510385657765,85.80392907378086,-15.514377455134166
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/5.png,641,460,916,1151,-7.317489445743337,2.76782825591712,8.474855055707064
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/6.png,602,574,1123,1193,11.304905388365214,30.222120273028168,-15.514377455134166
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/7.png,565,402,1025,1085,5.833877186582026,12.066082664047684,40.867142698245615
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/8.png,675,401,1139,1194,61.585329493439524,-18.319347744822995,-13.837304928788134
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/9.png,680,509,1008,1195,15.342347015037982,7.62814066188226,-5.912440465228876
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/10.png,408,683,1160,978,-14.052986541594475,85.80392907378086,9.791964909819477
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/11.png,426,567,1051,1175,-17.64906966010207,-36.12312175670816,-16.58404860367473
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/12.png,433,629,1011,938,-35.9374485851037,-32.99410797535891,-40.033457744296946
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/13.png,566,573,931,1195,-8.174494630859165,-13.536188104722752,-26.232897333757332
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/14.png,575,401,944,1167,-56.034001870937786,17.870523548444098,12.758516109706841
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/15.png,465,609,1148,879,25.50238862203262,83.10532618387559,-5.8373649013599715
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/16.png,592,400,985,1107,-15.744264797697065,20.30403923664384,11.969288945397999
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/17.png,675,401,943,1149,51.2155348893037,-22.610789023439946,-0.15932581571127802
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/18.png,687,550,1086,1193,23.797257479342072,4.856869299962275,-24.96958218646445
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.7_final/19.png,401,522,999,1061,-57.07065448030791,-24.429790161802302,-13.901166527735809
