path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/0.png,83,82,379,773,-5.438359131598292,9.709441703672972,-14.613226383613794
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/1.png,84,84,318,771,6.3040864487411605,-4.312692025551324,-22.911341651618052
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/10.png,76,77,734,778,-86.10210370976347,-12.091813427472186,14.530604735463937
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/100.png,75,75,660,780,-28.50686731592466,36.493116950414574,20.315325216189315
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/101.png,82,82,378,773,16.62828129850395,-16.763916953688614,-14.867636576193304
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/102.png,78,78,713,777,74.14324822952949,21.369298137672146,15.956673597341846
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/103.png,76,75,617,780,15.274031222198689,-18.688496019714368,72.92896296725192
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/104.png,69,69,786,716,-68.99391612263523,-23.641572654058212,-10.498040367859813
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/105.png,78,78,545,777,58.987509633261716,-6.044376175365295,16.371808869773556
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/106.png,73,73,687,782,66.05689512919078,-0.4409554692776858,-18.32638951840316
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/107.png,48,48,806,460,-62.138061820665826,88.3286222818633,21.487638873949784
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/108.png,66,67,788,668,-17.794543421938876,-49.91431285283957,21.921196745582947
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/109.png,83,83,591,772,-60.80585125095801,64.64363625778768,-31.02274968983992
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/11.png,55,55,800,590,63.275162795283535,-18.253055364675614,-55.996343014991986
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/110.png,81,81,472,773,-35.82755273547218,33.648808616236565,-22.954071273765503
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/111.png,62,61,793,597,-67.09004666007804,-47.492712077425544,-3.560777933618037
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/112.png,79,79,775,770,-11.423744106740134,-6.600640506256946,-45.56370456950421
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/113.png,70,70,785,696,15.127571451779065,-44.14503155282755,41.82416027639983
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/114.png,74,73,404,781,10.334497808800169,-12.76192274235431,9.1650741635079
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/115.png,70,69,785,754,-61.70963955169635,-22.026779897177462,-13.276685573677895
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/116.png,81,81,675,775,-49.72215354529098,-41.12948181138589,31.94975610654077
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/117.png,80,80,622,775,-65.97150390346096,35.01016081474776,17.738206490961094
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/118.png,77,77,664,778,-14.875168360323935,-33.57279584427873,18.95970874794816
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/119.png,74,74,437,780,-32.794151891449964,21.35682729360093,-6.512387489838718
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/v2_aug_data_alpha_0.7_2/12.png,76,76,638,779,-66.69251444016014,35.848420050684645,-30.72328511009753
