path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/0.png,77,77,740,777,-57.855924906935904,58.98902985769679,79.17419358080878
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/1.png,79,79,692,776,-61.0582286352464,20.430715672413193,32.96312963713645
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/10.png,52,52,802,522,-65.40912280225321,-47.6511220121165,-11.633712682843365
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/100.png,80,81,672,775,-63.76557857658239,-43.97662787334201,45.170781893434544
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/101.png,84,83,678,771,11.746379128326454,29.57364317874353,-14.20578860021259
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/102.png,86,86,579,769,59.348276270833985,76.8828416807289,-71.33090043346554
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/103.png,44,44,811,463,10.943875205791905,12.724501623177586,59.210125962195704
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/104.png,50,50,804,489,61.100346975793975,-68.72863339670751,34.78043930442236
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/105.png,73,73,728,782,25.017173742051412,35.64022873501909,10.734865871716398
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/106.png,88,88,635,768,19.62150184181722,-25.87312695964794,-50.198970610215994
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/107.png,75,74,780,734,-9.819931439084447,34.42143217646948,46.53296060827946
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/108.png,69,69,786,710,-32.04731094711303,30.944816839654866,50.39251329136443
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/109.png,75,75,554,780,15.442010847479192,-29.644918036295127,12.844240387471288
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/11.png,77,77,747,778,62.649553296624156,-24.588911993253408,35.08742860275993
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/110.png,78,77,679,777,-67.69509159551188,-15.6188914568397,84.26638678132886
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/111.png,84,84,536,772,-32.63030926705845,-35.617752260408814,42.94669865107205
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/112.png,79,79,775,641,-13.257593577091804,75.1818970915022,-28.874014779522103
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/113.png,75,75,781,759,57.129492540735605,56.327407092887924,24.99567181231488
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/114.png,73,72,619,783,-12.053909169872652,10.584970695930624,51.21363811156412
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/115.png,54,53,801,545,-54.33541301181015,-35.91820005364495,-12.045627288915096
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/116.png,74,75,621,781,30.30107114373837,-23.67914895625114,34.87122572395021
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/117.png,76,76,610,779,-59.67681846453571,-8.376300118101435,9.896099420172394
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/118.png,72,73,375,782,-13.385311226542404,-7.923962007509455,12.776204571160536
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/119.png,82,82,531,773,47.151770248058575,21.261240865805085,35.21184557496735
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/12.png,76,77,690,779,84.46623675546738,-7.879230646701042,-6.243255394106242
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/120.png,45,45,809,374,-28.217068244925514,-78.00135180633977,13.710978955319266
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_0/121.png,77,78,466,777,-12.839009488996725,-19.676687751545753,28.56857983948454
