path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/0.png,76,76,779,766,53.95716292997598,3.6053684197849383,-24.300785190597487
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/1.png,48,48,806,514,65.88327106089436,21.651904283880228,-42.04191177001229
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/10.png,80,80,673,774,-58.122795835335815,10.492379509817118,30.353724355669947
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/100.png,72,72,516,782,10.528910240370383,20.223585974527374,11.533231120025807
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/101.png,58,58,796,605,-62.156553754024614,21.66357536921309,-60.90886734410758
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/102.png,45,45,810,471,66.20622597137749,38.45447889141802,-26.548350251400056
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/103.png,73,74,568,782,-41.773499767238775,-11.284746585758624,9.060839494385432
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/104.png,75,75,644,779,6.994657399049263,33.638617845195824,-0.4402190607371832
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/105.png,77,78,701,777,87.08986534487303,3.5107629945943293,21.330140737008428
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/106.png,77,77,492,778,-19.00637732654512,13.392449749533286,32.05882684567073
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/107.png,74,74,607,780,65.49197564588532,-7.026311114211059,-6.315663025227723
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/108.png,80,80,392,774,14.774504311081689,2.007353717893256,-10.655115889663334
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/109.png,76,77,779,765,-85.70046323194279,-0.4884052843895024,-17.857372200455448
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/11.png,72,72,783,704,12.747170801236587,-56.18326539329566,-2.8585402401715108
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/110.png,74,74,369,781,19.61785900014068,-6.64623913882852,8.110325910359977
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/111.png,81,80,572,774,-61.11430727846015,-19.23888596508028,31.38465739919756
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/112.png,65,65,790,654,-34.823795831453474,12.709099753448776,-71.94714534162878
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/113.png,86,86,523,769,-60.05410489812669,45.300071122143095,-11.163058354674721
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/114.png,72,72,340,782,10.755038716480117,1.9770134754499271,7.179234885574633
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/115.png,74,74,588,781,-67.56612640019263,19.021604202310808,-3.635426497340829
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/116.png,55,54,801,555,-65.95872323998911,-44.03238271531141,-15.224266709576964
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/117.png,73,73,339,781,3.4511415110747365,-4.323042339771462,2.4439442721414677
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/118.png,83,82,611,773,-57.150482400205966,34.7694816802767,3.6053765256377215
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/119.png,59,58,796,614,-63.076379539873756,-3.9710880142055824,-58.86180282244626
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/12.png,77,77,341,778,12.27923493046634,1.9014630213841683,-1.6343614870471557
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/120.png,76,76,637,778,67.95415190249169,-4.652346193548532,3.6053765256377215
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/121.png,85,85,366,769,11.971478788898356,-15.155845660538313,-26.487979239367004
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/122.png,73,73,504,781,-12.201372401838968,24.88611475391017,9.270380862554447
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/123.png,75,75,763,779,76.40080698591406,-38.113254316082376,24.75900339073888
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/124.png,71,71,677,783,57.569306302448084,10.119974543888745,-5.137481903096754
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/125.png,76,76,742,779,75.40050773181997,9.226204785922707,-6.532590719304332
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/126.png,76,77,578,778,-61.788676969392434,-2.7956499154502508,10.121202630231886
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/127.png,83,84,519,772,-19.636259165247733,-12.26671029188999,-13.09143627134279
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/128.png,76,76,556,779,-31.402091138584762,9.54722538231938,32.296747598121726
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/129.png,73,73,782,753,-30.355041342726093,53.20951063023007,6.424403148221465
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/13.png,72,73,515,782,-42.908045974274415,3.8172253436214594,1.344887926721035
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/130.png,75,75,780,755,86.40904780327797,0.67559993766148,-13.768968414519653
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/131.png,78,78,585,777,-52.345483827531474,-5.3803457604298695,31.877169544256645
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/132.png,80,80,508,774,-27.013082805143824,0.5045905203533061,30.353724355669947
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/133.png,73,73,509,782,21.081450314288002,-25.449846602576415,14.903446711456215
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/134.png,75,76,566,779,-66.35628895066661,22.95219952282854,6.187447497146327
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/135.png,77,78,538,777,56.812057604661206,10.8218691825423,22.180197751205093
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/136.png,70,70,784,746,58.50871607541826,20.76424941628944,-13.795095718593409
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/137.png,77,77,536,777,-63.01637130519053,8.297692516307857,18.921760939339997
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/138.png,76,76,724,779,-66.59874793065042,-8.560324243872488,0.3172934936816166
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/139.png,72,73,453,782,-51.431429319932306,35.865498747427544,-8.747098810504513
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/14.png,77,76,689,778,-66.70701889205985,9.561741901057466,20.53720703251405
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/140.png,71,72,783,736,64.17399500799229,34.48192201232937,21.565109051335828
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/141.png,71,71,402,784,6.9968031933838475,10.849369338500226,8.244229214409392
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/142.png,75,75,773,780,-67.81154057671911,-8.561564306651135,1.7438049835533649
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/143.png,74,74,608,780,-72.60610282317526,11.919081903400974,-1.891675987141076
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/144.png,76,75,728,780,61.85435009070125,21.119453345965965,4.772481560828628
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/145.png,78,78,454,778,-7.228968706079197,14.44523546180132,25.691751288578054
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/146.png,76,76,589,778,-58.39613579560886,-1.6586626329051208,5.2276908071283765
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/147.png,76,76,403,779,19.19360270969092,7.228594633390794,27.159648292944368
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/148.png,72,73,562,782,12.90784738502893,11.709560830035318,41.022487423980316
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/149.png,72,72,783,738,74.79189790016487,19.603480820239174,-9.342605668690684
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/15.png,84,84,558,770,60.86769557628465,-48.573084812158974,-2.3224435252103497
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/150.png,75,74,780,734,86.0990622812223,39.469934949877945,17.415597117703904
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/151.png,76,76,780,763,77.14273514752634,10.069167393748577,-16.141727588488624
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/152.png,76,77,715,778,-88.440559550378,54.426950923608416,-50.53411958016528
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/153.png,70,71,784,741,-84.48270193920109,5.512271406044387,78.8096018483528
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/154.png,75,74,477,780,27.150869182206893,-29.137278168621982,-5.383088317463718
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/155.png,66,66,789,631,-31.631039247085944,7.64201562823883,-48.6211980418659
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/156.png,78,78,553,776,-71.02273834599417,25.7883078230195,15.283062173382593
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/157.png,78,77,594,777,-51.216738769493006,9.926452719448838,17.369053556807575
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/158.png,87,88,494,768,22.265196879575626,0.5690721688510121,79.53798107214895
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/159.png,75,75,780,749,-88.36498559125229,-3.511832482468848,-3.963255671155392
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/16.png,74,73,529,781,2.1943179253820224,24.657909291158475,11.136078018932695
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/160.png,75,75,457,780,8.331000578382376,-4.652346193548532,31.179976573880573
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/161.png,63,62,792,627,62.5455176181256,-44.745973543151386,37.58921567932967
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/162.png,60,60,795,551,-35.83174297607805,-28.864571203043717,-24.242174832168146
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/163.png,61,61,794,612,63.774732022107536,37.325653520383185,-13.768968414519653
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/164.png,74,73,392,781,-11.106091871182898,12.493527740644472,8.344347928157957
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/165.png,75,75,432,780,-15.534861083033832,13.879582168368904,19.516185163764998
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/166.png,71,72,572,784,-24.50758060587191,6.59432523364594,79.64351211097693
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/167.png,72,71,523,783,31.267129268103787,-18.917384326202807,28.255953528102825
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/168.png,76,76,531,779,53.4016402480118,-21.550122040801753,11.490001652062194
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/169.png,72,72,388,783,-21.32258361920761,-2.209054487252192,5.659713423611343
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/17.png,87,86,537,769,-12.191325652818826,35.865498747427544,-20.982821923761406
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/170.png,73,74,613,781,-63.6309375348291,5.1529612320657066,-9.124632250814908
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/171.png,89,89,404,766,6.037041744119039,-20.875875653452734,-37.61956241001845
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/172.png,76,76,524,779,-36.50392630226988,-12.090121164984806,10.699078559376419
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/173.png,83,83,612,771,0.002970097387113318,29.720008014517614,36.613727291382645
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/174.png,72,73,734,782,68.22746262045766,-24.161006144101428,59.9121522637014
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/175.png,75,74,642,780,5.675642461099841,-36.618884419049344,2.8854649395608405
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/176.png,79,79,699,776,-36.79797428338493,-13.163251977547535,-10.28914904368728
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_2/177.png,72,72,696,782,78.27927840533037,-29.456874711637006,-3.104488774330356
