path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/0.png,72,72,579,783,-55.58815196650863,5.238682541026876,8.81255272800497
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/1.png,74,73,718,781,13.144455576533275,-34.286483160950915,29.660316606154986
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/10.png,70,69,786,647,-65.77853635572933,84.39266338138479,-0.4546782506582528
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/100.png,81,80,563,775,55.495537353677186,11.643451801684243,21.015448593026253
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/101.png,58,58,797,584,-72.2125570421311,-75.77088116878001,0.08392056680444188
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/102.png,73,73,397,781,23.996227085697647,2.69563871662654,-0.7296441879686029
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/103.png,73,73,620,782,28.98545088290725,28.06854431240284,12.119014928590966
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/104.png,75,75,591,780,-58.45992065214706,25.211155388829877,2.64447902210192
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/105.png,81,81,344,774,-7.451758841764277,9.603833858539852,-16.164624448372802
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/106.png,76,77,661,778,62.412256524070294,9.277863286460754,4.553409481702507
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.7_final_new_formula_0/107.png,78,77,435,777,-8.892983739471989,22.218820832023574,-8.804462425503447
