path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/0.png,75,76,746,779,-85.09103128137218,-4.081229460747791,-48.758041479240916
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/1.png,81,82,369,773,-16.967074737495956,18.531473179013926,-14.291367623335088
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/2.png,64,64,791,677,-56.77679179647865,-46.23552053415785,10.943108535965935
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/3.png,77,78,694,777,-37.2458035053272,-22.861872075754455,64.51481473929788
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/4.png,79,78,561,776,-15.492100184339945,17.516437387189818,81.28013978404972
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/5.png,89,88,767,764,-35.141229422370955,17.624309078611784,-45.647856849593865
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/6.png,87,86,604,769,-33.209238561931414,-22.882793657902372,83.7916356179746
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/7.png,81,80,620,775,-36.740355367120735,-35.749496850137874,35.093741114542844
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/8.png,54,54,801,499,-30.024634064254986,-33.270600962001055,-29.0293639803108
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/9.png,80,80,566,775,67.6554527028669,-16.22304799406508,10.943108535965935
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/10.png,74,74,586,781,-29.690420945693585,-4.081229460747791,50.23412751273874
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/11.png,75,75,780,673,-7.820753954530527,-55.77702399636569,29.95050006267061
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/12.png,77,77,415,777,4.080046059687873,-13.569864325636644,-45.95855411896487
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/13.png,75,75,572,779,-53.613814382694294,22.327241031143654,41.66243847972842
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/14.png,73,72,573,782,54.850862115436854,-11.520088538300651,-13.748138068678632
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/15.png,45,45,810,280,15.193497149000548,83.41275915582564,-3.9606788900103
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/16.png,79,79,770,776,-50.20930079801317,-7.416694261093236,-20.32193381246928
/Users/Pessa001/Desktop/Horse Project/pain_horses/dataset/pose/aug_data_alpha_0.5_final_2/17.png,81,80,775,761,58.13053774957273,39.775277532611305,79.72997087023316
