path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/0.png,72,72,338,784,-10.056718485722357,2.658704712659636,6.125298045998813
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/1.png,76,76,592,779,-14.1173993566941,31.61961706056657,15.339182071160364
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/10.png,71,72,347,783,5.305697546260356,-4.235807935110106,7.335532362454679
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/100.png,78,78,583,777,59.505844190820206,-28.262806198848487,-8.530136135475438
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/101.png,78,78,572,777,61.75148707804703,7.869069495732554,28.092258891877517
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/102.png,78,78,595,777,1.6287734015034347,5.761493946454736,-51.388613542755095
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/103.png,67,67,788,680,-63.701266003727895,-10.011334963569043,-27.147373669810015
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/104.png,77,77,449,779,11.160462707113512,-20.39420325518249,3.1733735820431885
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/105.png,81,82,738,773,64.47652305715474,70.8238650647574,-72.81700138838677
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/106.png,72,73,783,749,16.773083569211874,-53.904716677880046,0.8378960937524262
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/107.png,80,80,467,775,18.13927219899365,-15.561335405041179,22.38515256351897
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/108.png,72,72,609,783,-53.946139233555115,13.554185797140935,-9.936598395807897
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/109.png,74,74,603,782,-9.392677375632019,33.584563843503076,1.2587468515870557
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/11.png,73,73,768,782,60.58308478718778,13.655285613618116,-0.2470908337389153
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/110.png,74,75,738,781,-65.18268750789025,-25.33990798129034,2.2480489534865384
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/111.png,75,75,533,780,-49.59146597733135,-7.524418477133831,14.072489567327596
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/112.png,81,82,600,774,-7.881305501298421,-31.061730382707516,27.474274032628998
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/113.png,76,75,720,780,-64.13758457147665,-11.727316799999109,-3.6968459861431473
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/114.png,76,76,732,778,61.14306931164864,28.144989130560422,20.451678285118003
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/115.png,41,41,814,349,5.6809820383914555,85.13906997072726,11.001535371452048
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/116.png,75,75,641,781,-25.770466983248767,15.595657700555336,43.74782888281553
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/117.png,75,76,368,779,3.712291555481916,7.211255500234375,5.356989185646412
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/118.png,71,71,785,745,67.40933729509635,10.184089209204187,-8.87615588389608
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/119.png,73,74,457,781,-34.96377769290672,15.852071673298573,17.52848774208347
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/12.png,79,80,643,776,89.64265193560934,-0.4231100413935467,6.274760247866265
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.5_1/120.png,77,76,778,753,78.28099589157371,29.042629391533012,-3.658578082895528
