path,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,yaw,pitch,roll
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/0.png,73,73,782,702,-60.51774084517276,16.024216787508337,-45.664656431657846
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/1.png,66,66,789,591,13.856817944670837,35.335975578822044,-32.40375186723118
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/10.png,59,58,796,456,12.76539526895214,-56.42970555583483,-69.24388529520553
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/100.png,84,85,614,771,-15.556819073326366,-22.599555660926555,-63.20306824287679
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/101.png,79,79,705,775,-63.640194932013166,22.09108035071321,30.212055540520982
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/102.png,77,76,311,778,-11.643897835659713,1.527091376293188,-4.2186649923014246
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/103.png,77,76,778,740,-66.87765030623693,-62.09419498549345,75.65079330318362
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/104.png,83,83,570,771,-14.150247302148399,-17.346247115149122,-14.956542794358633
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/105.png,68,68,787,727,-64.79040077722013,2.6834016378203,-27.772064370524546
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/106.png,74,74,671,780,-8.203694195889339,-19.386445672720907,82.01602641519574
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/107.png,81,81,635,774,11.747737276021194,26.939953397908486,-9.982976006279976
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/108.png,74,73,757,781,61.54476090341178,3.7117675847340363,-21.873820814937066
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/109.png,61,60,794,617,-9.301499306240421,38.03505273640504,-72.2973805765685
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/11.png,80,80,646,775,76.66511520034621,25.32073396619477,31.11386325356943
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/110.png,76,75,560,780,-63.092505426992105,-6.053085078375107,24.578190119275238
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/111.png,74,74,767,781,-63.252202160975656,-1.6500918933236353,52.732423853618286
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/112.png,57,57,797,503,42.548013423616545,-65.01047652105561,23.531055604389834
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/113.png,75,74,781,706,-51.44482265294147,-1.148586310984136,-77.70293634452071
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/114.png,73,73,722,782,77.44382916106593,-73.519890897731,-78.22333089936518
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/115.png,80,81,696,775,59.740119710200936,-44.80239811180264,-48.50793153069529
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/116.png,71,70,784,682,61.6296729954097,29.85860401633073,-10.009985858196334
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/117.png,55,55,800,539,15.312088810162455,-71.03179619895955,5.5491580659626605
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/118.png,65,65,789,653,60.93788941810515,30.638171707028064,74.81077712993645
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/119.png,74,74,632,781,-29.6303613873975,38.9823854959532,12.80367635379823
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/12.png,78,78,744,777,62.214312683392706,-27.37949195324942,35.161735422031626
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/120.png,74,75,544,781,6.635753275608812,16.370165620689693,39.76956551653941
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/121.png,86,87,656,768,61.98314015166167,-66.06740064377244,-19.51193011530593
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/122.png,73,73,672,782,85.13997585594136,16.370165620689693,77.72245232418406
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/123.png,71,71,784,626,15.425454789310026,23.018046220062494,-51.5657551278081
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/124.png,48,48,806,459,62.48226075242074,29.070900209801728,-35.75539981305486
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/125.png,77,78,686,778,-59.19017059030223,31.28079725637315,-40.144695043419
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/126.png,75,74,385,780,-12.929290105777609,10.903258217627975,14.532565029844193
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/127.png,70,70,785,756,56.291069857642405,3.3727091745314914,-22.942971142789172
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/128.png,71,71,783,680,-6.776060088999894,-49.3145891186106,-3.672992473204973
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/129.png,87,88,485,767,0.5861396428515777,-19.496267874600388,-30.016298806959423
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/13.png,88,89,767,689,8.583742018305301,72.41686575413776,-61.883635967825406
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/130.png,89,89,438,766,14.590198026461024,28.120445124069168,-73.3340957930342
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/131.png,65,65,789,612,-32.19715020993477,42.08877984294956,45.35920460615458
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/132.png,76,76,638,779,60.565598103124316,-12.501233798759438,50.06555390896257
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/133.png,76,76,701,779,0.6566095722426898,38.38718150403821,27.407819312801372
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/134.png,71,72,542,784,-37.630383102416175,-13.313528334495075,17.43480543730247
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/135.png,74,74,385,781,0.07697730396581813,-9.348074736269096,4.512801350081267
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/136.png,78,77,567,777,-57.61371292903843,39.74423220288704,-30.73655076363605
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/137.png,89,89,388,765,11.372706661933055,-21.35557045124155,-30.077968236998316
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/138.png,68,68,786,649,65.7314986690931,80.63861607787112,39.76956551653941
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/139.png,73,73,604,782,66.91519778679537,13.778941404914447,42.666374467096695
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/14.png,73,72,782,734,-15.540544841643795,54.389846810076435,-4.2186649923014246
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/140.png,88,88,608,767,-43.326256886654825,-44.80239811180264,-70.63535605899044
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/141.png,57,57,797,593,58.490685918589755,42.270938121998,1.2242892462744714
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/142.png,80,80,492,774,8.89315728811364,-26.56005563115286,-10.046444575753453
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/143.png,77,78,514,777,15.253143214728064,-30.44506589587483,-5.3641652765645365
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/144.png,76,76,475,778,61.92546633672392,-30.328733339049588,-12.365155267389063
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/145.png,70,70,785,616,10.002343202158466,27.108223455199198,-45.97906483036656
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/146.png,93,93,404,763,3.512804410008902,3.2827771957745475,-31.74796641478096
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/147.png,81,80,565,774,10.006720682977141,24.015882187029327,-8.263663312487086
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/148.png,50,49,805,516,-64.30411627363189,-49.40497337449222,-15.445858666735404
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/149.png,73,73,734,782,87.51027623909175,-6.938672307295652,10.815636617163873
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/15.png,77,76,778,715,-60.72135550535593,-76.51403861529414,52.32497941355354
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/150.png,78,77,447,778,-25.981609206583705,-2.6706567543545376,-11.171230573601468
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/151.png,62,62,793,561,15.12522444871264,86.55257113421976,78.91484996412755
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/152.png,73,73,590,782,14.264185927834154,-6.675295056709232,44.06304759998475
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/153.png,72,72,653,783,54.454085457271844,-6.661059277620399,-9.313935604735088
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/154.png,75,75,524,780,-64.96627212593052,51.48479331700479,-28.444255473947372
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/155.png,72,72,373,784,1.6316332798026632,-7.276910528919965,12.919372483033225
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/156.png,64,64,791,577,-61.660592666694285,-69.43903493603364,-11.23303318520145
/content/gdrive/My Drive/Horses/pose_estimation/../dataset/pose/aug_data_alpha_0.9_final_1/157.png,88,87,613,767,-8.909042922541582,39.327343015209046,-21.31047420464908
